step,time,dt,maps,lines,max_per_line,rejected,rejected_pct,truncated,drawn,maps_per_sec
16714,0.000193584749,1.183566859e-08,281,307200,1,59892,99.53301315,0,60173,23741793533.946865
16715,0.0001935965847,1.183758101e-08,272,307200,2,59910,99.54803762,0,60182,22977667461.808567
16716,0.0001936084223,1.183955722e-08,315,307200,1,59890,99.47678764,0,60205,26605724702.937836
16717,0.0001936202618,1.184158331e-08,307,307200,2,59941,99.49043952,0,60248,25925587141.77555
16718,0.0001936321034,1.18436491e-08,276,307200,2,59987,99.54200753,0,60263,23303628608.85502
16719,0.0001936439471,1.184571583e-08,291,307200,2,59984,99.51721277,0,60275,24565843396.565758
16720,0.0001936557928,1.184777992e-08,286,307200,1,60001,99.52560253,0,60287,24139543604.891674
16721,0.0001936676406,1.18498152e-08,269,307200,1,60025,99.55385279,0,60294,22700775958.09258
16722,0.0001936794904,1.185179922e-08,292,307200,1,60016,99.5158188,0,60308,24637609411.003845
16723,0.0001936913422,1.185371172e-08,308,307200,1,60025,99.48949994,0,60333,25983422515.69452
16724,0.0001937031959,1.185553541e-08,306,307200,1,60051,99.49301655,0,60357,25810728020.085262
16725,0.0001937150514,1.185725627e-08,289,307200,1,60079,99.52126955,0,60368,24373260847.13188
16726,0.0001937269087,1.185825232e-08,275,307200,1,60100,99.54451346,0,60375,23190601159.345207
16727,0.0001937387669,1.185881436e-08,261,307200,2,60117,99.56772334,0,60378,22008945589.059715
16728,0.0001937506257,1.185942944e-08,264,307200,2,60114,99.56275465,0,60378,22260767378.029953
16729,0.0001937624852,1.186014382e-08,308,307200,2,60071,99.48988887,0,60379,25969330952.008644
16730,0.0001937743453,1.18609619e-08,301,307200,2,60100,99.50166388,0,60401,25377368424.056736
16731,0.0001937862063,1.186188891e-08,271,307200,1,60136,99.5513765,0,60407,22846277018.455067
16732,0.0001937980682,1.186295758e-08,293,307200,1,60118,99.51498899,0,60411,24698731157.3949
16733,0.0001938099311,1.186410127e-08,301,307200,2,60119,99.50182059,0,60420,25370653296.859463
16734,0.0001938217952,1.186524769e-08,289,307200,2,60153,99.52185566,0,60442,24356845095.07277
16735,0.0001938336605,1.186640876e-08,282,307200,1,60167,99.53349104,0,60449,23764561435.856014
16736,0.0001938455269,1.186757683e-08,263,307200,2,60191,99.56495848,0,60454,22161221601.292976
16737,0.0001938573945,1.186881104e-08,266,307200,2,60190,99.56001059,0,60456,22411680420.518345
16738,0.0001938692633,1.187009243e-08,282,307200,1,60176,99.53356049,0,60458,23757186531.0235
16739,0.0001938811334,1.187142283e-08,265,307200,1,60196,99.56170093,0,60461,22322513804.35415
16740,0.0001938930048,1.187280049e-08,333,307200,2,60137,99.44931371,0,60470,28047300237.25009
16741,0.0001939048776,1.187551898e-08,267,307200,1,60233,99.55867769,0,60500,22483227928.78901
16742,0.0001939167531,1.187447575e-08,292,307200,2,60186,99.5171798,0,60478,24590559292.6913
16743,0.0001939286276,1.187498911e-08,274,307200,2,60223,99.54708498,0,60497,23073705370.328545
16744,0.0001939405026,1.187614208e-08,289,307200,2,60212,99.52232195,0,60501,24334501730.71692
16745,0.0001939523787,1.187770789e-08,290,307200,1,60213,99.52068492,0,60503,24415485099.120415
16746,0.0001939642564,1.187882076e-08,268,307200,1,60237,99.5570614,0,60505,22561162039.1181
16747,0.0001939761352,1.187905591e-08,266,307200,2,60237,99.56035238,0,60503,22392351885.14236
16748,0.0001939880143,1.187934559e-08,296,307200,2,60209,99.51078423,0,60505,24917197480.06759
16749,0.0001939998936,1.187966543e-08,278,307200,2,60226,99.54052625,0,60504,23401332439.71333
16750,0.0001940117733,1.187999349e-08,272,307200,1,60235,99.55046524,0,60507,22895635441.968582
16751,0.0001940236533,1.188041652e-08,280,307200,2,60231,99.53727421,0,60511,23568197253.7441
16752,0.0001940355337,1.188060132e-08,253,307200,1,60259,99.58190111,0,60512,21295218414.079395
16753,0.0001940474143,1.18806474e-08,288,307200,2,60223,99.52405348,0,60511,24241103224.728306
16754,0.000194059295,1.188060842e-08,285,307200,1,60226,99.52901125,0,60511,23988670438.815792
16755,0.0001940711756,1.188051941e-08,288,307200,1,60220,99.52402988,0,60508,24241364376.509193
16756,0.0001940830561,1.188040784e-08,294,307200,1,60213,99.51410581,0,60507,24746625196.664967
16757,0.0001940949365,1.188029722e-08,298,307200,1,60209,99.507495,0,60507,25083547530.97667
16758,0.0001941068168,1.188020452e-08,289,307200,1,60221,99.52239299,0,60510,24326180539.52492
16759,0.000194118697,1.188014029e-08,283,307200,1,60225,99.53229325,0,60508,23821267518.045444
16760,0.0001941305771,1.188010997e-08,274,307200,2,60234,99.54716732,0,60508,23063759568.88554
16761,0.0001941424573,1.188011492e-08,275,307200,1,60232,99.54550713,0,60507,23147924229.002323
16762,0.0001941543374,1.188015291e-08,274,307200,1,60233,99.54715983,0,60507,23063676206.504314
16763,0.0001941662175,1.18802191e-08,283,307200,1,60223,99.53227779,0,60506,23821109494.521023
16764,0.0001941780977,1.188030807e-08,301,307200,1,60209,99.50256156,0,60510,25336043327.031334
16765,0.000194189978,1.188041257e-08,287,307200,2,60224,99.52570607,0,60511,24157410216.941647
16766,0.0001942018585,1.188052408e-08,308,307200,2,60200,99.4909764,0,60508,25924782267.685955
16767,0.000194213739,1.188063464e-08,291,307200,1,60217,99.51907186,0,60508,24493641023.203793
16768,0.0001942256196,1.188073653e-08,291,307200,1,60215,99.51905596,0,60506,24493430964.081818
16769,0.0001942375004,1.188082246e-08,259,307200,1,60244,99.57192205,0,60503,21799837584.644794
16770,0.0001942493812,1.188088647e-08,283,307200,2,60219,99.53224687,0,60502,23819771421.483837
16771,0.0001942612621,1.188092414e-08,299,307200,2,60201,99.50578512,0,60500,25166392485.694298
16772,0.000194273143,1.188093265e-08,267,307200,2,60230,99.5586558,0,60497,22472983213.148674
16773,0.0001942850239,1.188091034e-08,284,307200,2,60208,99.53051643,0,60492,23903892199.560192
16774,0.0001942969048,1.188085544e-08,300,307200,2,60190,99.50405026,0,60490,25250707031.580547
16775,0.0001943087857,1.188076609e-08,292,307200,1,60195,99.51725164,0,60487,24577539679.51405
16776,0.0001943206665,1.188064072e-08,313,307200,2,60177,99.4825591,0,60490,26345380470.355644
16777,0.0001943325471,1.188048055e-08,289,307200,2,60201,99.52223508,0,60490,24325615347.26809
16778,0.0001943444276,1.188028261e-08,277,307200,1,60229,99.54219416,0,60506,23315943660.03049
16779,0.0001943563079,1.188004477e-08,269,307200,2,60236,99.55540864,0,60505,22643012312.48643
16780,0.0001943681879,1.187976641e-08,296,307200,2,60204,99.5107438,0,60500,24916314831.81663
16781,0.0001943800677,1.187944714e-08,292,307200,1,60208,99.51735537,0,60500,24580268471.988842
16782,0.0001943919471,1.187908711e-08,292,307200,1,60207,99.51734739,0,60499,24581013447.92647
16783,0.0001944038262,1.187868726e-08,296,307200,1,60198,99.51069528,0,60494,24918578418.740185
16784,0.0001944157049,1.18782482e-08,276,307200,1,60217,99.54374886,0,60493,23235749527.442944
16785,0.0001944275831,1.187777097e-08,261,307200,2,60231,99.56853799,0,60492,21973819890.888165
16786,0.0001944394609,1.187725578e-08,272,307200,2,60213,99.55030173,0,60485,22900912890.839504
16787,0.0001944513382,1.187670412e-08,281,307200,2,60203,99.53541432,0,60484,23659762604.24007
16788,0.0001944632149,1.187611811e-08,288,307200,1,60198,99.52385676,0,60486,24250348247.841736
16789,0.000194475091,1.187550034e-08,256,307200,2,60225,99.57672658,0,60481,21556986457.04388
16790,0.0001944869665,1.187485147e-08,268,307200,1,60191,99.55672439,0,60459,22568703337.221615
16791,0.0001944988413,1.187425598e-08,288,307200,2,60167,99.5236126,0,60455,24254151206.196247
16792,0.0001945107156,1.187342834e-08,265,307200,2,60188,99.56164293,0,60453,22318743366.41678
16793,0.000194522589,1.187252194e-08,289,307200,1,60158,99.52189521,0,60447,24341921746.745575
16794,0.0001945344615,1.187157497e-08,285,307200,1,60160,99.52849698,0,60445,24006924162.986607
16795,0.0001945463331,1.1870619e-08,276,307200,2,60158,99.54330344,0,60434,23250683051.995857
16796,0.0001945582037,1.18696639e-08,286,307200,1,60128,99.52659979,0,60414,24095037771.03579
16797,0.0001945700734,1.186872265e-08,282,307200,2,60128,99.53318987,0,60410,23759928369.3768
16798,0.0001945819421,1.186778982e-08,297,307200,2,60112,99.5083514,0,60409,25025721259.36083
16799,0.0001945938099,1.186692396e-08,302,307200,3,60104,99.50004966,0,60406,25448886418.91997
16800,0.0001946056768,1.186609941e-08,273,307200,1,60124,99.54799079,0,60397,23006717756.799915
16801,0.0001946175429,1.186527852e-08,288,307200,2,60110,99.52316302,0,60398,24272502285.938755
16802,0.0001946294082,1.186446711e-08,275,307200,2,60105,99.54455118,0,60380,23178453566.466164
16803,0.0001946412727,1.186365758e-08,300,307200,1,60080,99.50314674,0,60380,25287311099.2133
16804,0.0001946531363,1.186285612e-08,300,307200,1,60074,99.50309736,0,60374,25289019521.54841
16805,0.0001946649992,1.186206866e-08,277,307200,2,60089,99.54113243,0,60366,23351744787.489704
16806,0.0001946768613,1.18613019e-08,304,307200,2,60060,99.49638858,0,60364,25629564322.951767
16807,0.0001946887226,1.186056247e-08,323,307200,2,60007,99.4646113,0,60330,27233109797.02635
16808,0.0001947005831,1.185985651e-08,296,307200,1,60026,99.50930009,0,60322,24958143443.84509
16809,0.000194712443,1.185918723e-08,273,307200,2,60048,99.5474213,0,60321,23020127324.526608
16810,0.0001947243022,1.185855832e-08,291,307200,1,60022,99.51751695,0,60313,24539239269.010906
16811,0.0001947361607,1.185797216e-08,282,307200,2,60030,99.53243136,0,60312,23781469225.51048
16812,0.0001947480187,1.185742907e-08,289,307200,2,60019,99.52079326,0,60308,24372905652.1356
16813,0.0001947598761,1.185692834e-08,285,307200,1,60019,99.52739453,0,60304,24036579443.474987
16814,0.0001947717331,1.185646871e-08,260,307200,2,60040,99.56882255,0,60300,21928957631.432907
16815,0.0001947835895,1.185604833e-08,278,307200,2,60019,99.53894887,0,60297,23447947601.272976
16816,0.0001947954456,1.185566177e-08,299,307200,1,59998,99.50412127,0,60297,25220017726.602196
16817,0.0001948073012,1.185530658e-08,284,307200,2,60012,99.52899031,0,60296,23955517141.92785
16818,0.0001948191565,1.185499886e-08,276,307200,2,60019,99.5422506,0,60295,23281318139.241055
16819,0.0001948310115,1.185464738e-08,276,307200,1,59998,99.54209112,0,60274,23282008410.10591
16820,0.0001948428662,1.185430532e-08,283,307200,2,59985,99.53043074,0,60268,23873182979.565777
16821,0.0001948547205,1.185398092e-08,260,307200,2,59985,99.56842892,0,60245,21933559852.56639
16822,0.0001948665745,1.185367867e-08,288,307200,1,59957,99.52195203,0,60245,24296255029.15712
16823,0.0001948784282,1.185340162e-08,270,307200,1,59974,99.55182259,0,60244,22778271474.783623
16824,0.0001948902816,1.185315157e-08,312,307200,2,59928,99.48207171,0,60240,26322113419.157097
16825,0.0001949021347,1.185292902e-08,289,307200,1,59949,99.5202364,0,60238,24382159001.573097
16826,0.0001949139876,1.185273341e-08,297,307200,2,59939,99.50693937,0,60236,25057511185.5148
16827,0.0001949258404,1.185256329e-08,268,307200,1,59967,99.55507595,0,60235,22611142707.51133
16828,0.0001949376929,1.185241659e-08,265,307200,1,59973,99.56007836,0,60238,22358309631.436943
16829,0.0001949495454,1.185228914e-08,269,307200,1,59972,99.55346027,0,60241,22696037602.741104
16830,0.0001949613976,1.185224914e-08,269,307200,1,59968,99.55343062,0,60237,22696114199.300404
16831,0.0001949732499,1.185217422e-08,271,307200,2,59966,99.5501104,0,60237,22865003076.203514
16832,0.0001949851021,1.185209058e-08,296,307200,2,59941,99.50860767,0,60237,24974496946.512535
16833,0.0001949969542,1.185200208e-08,268,307200,1,59972,99.55511288,0,60240,22612213378.889317
16834,0.0001950088062,1.185190952e-08,281,307200,1,59961,99.53354802,0,60242,23709259636.66992
16835,0.0001950206581,1.185181355e-08,266,307200,1,59976,99.55844759,0,60242,22443822532.122097
16836,0.0001950325099,1.185171577e-08,288,307200,2,59951,99.52190441,0,60239,24300279013.525482
16837,0.0001950443616,1.185161877e-08,311,307200,1,59927,99.4837146,0,60238,26241141065.66052
16838,0.0001950562132,1.185152049e-08,269,307200,2,59964,99.55340096,0,60233,22697509591.86841
16839,0.0001950680647,1.185142032e-08,268,307200,1,59968,99.55508334,0,60236,22613323362.41029
16840,0.0001950799162,1.18513152e-08,248,307200,1,59991,99.58830658,0,60239,20925947526.90402
16841,0.0001950917675,1.18512007e-08,289,307200,1,59954,99.52027621,0,60243,24385714774.031292
16842,0.0001951036187,1.185107372e-08,279,307200,1,59966,99.53689103,0,60245,23542170658.271797
16843,0.0001951154697,1.185093269e-08,271,307200,2,59975,99.55017761,0,60246,22867398464.651985
16844,0.0001951273207,1.185077837e-08,276,307200,2,59968,99.54186309,0,60244,23289609457.104378
16845,0.0001951391715,1.185060898e-08,266,307200,1,59978,99.55846225,0,60244,22446103862.588165
16846,0.0001951510221,1.185042669e-08,266,307200,1,59978,99.55846225,0,60244,22446449141.317795
16847,0.0001951628725,1.185023086e-08,289,307200,1,59951,99.52025232,0,60240,24387710536.130432
16848,0.0001951747227,1.18500228e-08,272,307200,1,59968,99.54847278,0,60240,22953542334.11264
16849,0.0001951865728,1.184980534e-08,297,307200,2,59942,99.50696393,0,60239,25063702860.793156
16850,0.0001951984226,1.184958201e-08,271,307200,1,59970,99.55014027,0,60241,22870005015.47649
16851,0.0001952102721,1.184935684e-08,253,307200,1,59990,99.58003419,0,60243,21351369818.31328
16852,0.0001952221215,1.184913456e-08,282,307200,1,59960,99.53188805,0,60242,23799206479.76843
16853,0.0001952339706,1.184892005e-08,301,307200,1,59943,99.50036518,0,60244,25403158999.287872
16854,0.0001952458195,1.184871616e-08,297,307200,1,59945,99.50698848,0,60242,25066006813.686726
16855,0.0001952576683,1.184852487e-08,248,307200,2,59990,99.58829974,0,60238,20930875591.773136
16856,0.0001952695168,1.184834736e-08,278,307200,2,59957,99.53847431,0,60235,23463187865.214645
16857,0.0001952813651,1.184818452e-08,295,307200,2,59934,99.51020273,0,60229,24898329318.051506
16858,0.0001952932133,1.184803789e-08,267,307200,1,59964,99.55670668,0,60231,22535376952.613712
16859,0.0001953050614,1.184790883e-08,289,307200,1,59945,99.52020454,0,60234,24392490197.78286
16860,0.0001953169093,1.184779877e-08,290,307200,1,59944,99.51854434,0,60234,24477120655.89041
16861,0.0001953287571,1.184770912e-08,293,307200,1,59941,99.51356377,0,60234,24730519379.935623
16862,0.0001953406048,1.1847641e-08,294,307200,1,59937,99.51187926,0,60231,24815066560.5077
16863,0.0001953524524,1.184759474e-08,257,307200,1,59979,99.57334484,0,60236,21692166692.055504
16864,0.0001953643,1.184757071e-08,295,307200,2,59940,99.51025151,0,60235,24899619273.932995
16865,0.0001953761476,1.184756952e-08,279,307200,2,59958,99.53682952,0,60237,23549133814.240746
16866,0.0001953879952,1.184759244e-08,279,307200,1,59958,99.53682952,0,60237,23549088256.786793
16867,0.0001953998427,1.18476938e-08,282,307200,2,59955,99.5318492,0,60237,23802100624.849033
16868,0.0001954116904,1.184784484e-08,288,307200,2,59947,99.52187267,0,60235,24308218405.06142
16869,0.0001954235383,1.184793539e-08,284,307200,1,59952,99.52852115,0,60236,23970421060.84611
16870,0.0001954353862,1.18479987e-08,269,307200,2,59970,99.55344544,0,60239,22704256373.694572
16871,0.0001954472342,1.184806027e-08,300,307200,2,59941,99.5020003,0,60241,25320600432.76603
16872,0.0001954590823,1.18481374e-08,274,307200,1,59967,99.54516027,0,60241,23125997846.716396
16873,0.0001954709304,1.184824143e-08,286,307200,2,59958,99.52526393,0,60244,24138603326.89051
16874,0.0001954827787,1.184836799e-08,270,307200,1,59975,99.55183003,0,60245,22787948536.699696
16875,0.000195494627,1.184852987e-08,278,307200,2,59966,99.53854326,0,60244,23462826447.683167
16876,0.0001955064756,1.184873314e-08,276,307200,2,59967,99.54185549,0,60243,23293629516.243793
16877,0.0001955183243,1.184897493e-08,280,307200,1,59961,99.53520028,0,60241,23630736131.534714
16878,0.0001955301733,1.184925233e-08,290,307200,1,59954,99.51862426,0,60244,24474118022.263435
16879,0.0001955420225,1.184956357e-08,261,307200,1,59984,99.56676903,0,60245,22026127667.755108
16880,0.0001955538721,1.184990623e-08,314,307200,2,59933,99.47881222,0,60247,26498099976.94809
16881,0.000195565722,1.185033724e-08,297,307200,2,59953,99.50705394,0,60250,25062577881.538837
16882,0.0001955775723,1.185075396e-08,290,307200,1,59963,99.51869616,0,60253,24471016863.470516
16883,0.0001955894231,1.185118138e-08,293,307200,2,59961,99.51372523,0,60254,24723273621.857265
16884,0.0001956012743,1.185162833e-08,265,307200,2,59994,99.56023167,0,60259,22359796698.079548
16885,0.0001956131259,1.185209759e-08,271,307200,2,59994,99.55031942,0,60265,22865150910.388344
16886,0.000195624978,1.185259033e-08,272,307200,1,59992,99.5486526,0,60264,22948570095.394497
16887,0.0001956368306,1.185310679e-08,271,307200,1,59993,99.55031196,0,60264,22863204120.34354
16888,0.0001956486837,1.185364697e-08,271,307200,2,59992,99.5503045,0,60263,22862162226.17941
16889,0.0001956605373,1.185421073e-08,279,307200,2,59990,99.53707545,0,60269,23535940633.645206
16890,0.0001956723915,1.185479788e-08,318,307200,2,59966,99.47249685,0,60284,26824582183.429012
16891,0.0001956842463,1.185540808e-08,277,307200,2,60027,99.54066065,0,60304,23364864214.779522
16892,0.0001956961017,1.185604037e-08,263,307200,2,60047,99.56391975,0,60310,22182785465.667236
16893,0.0001957079578,1.185669418e-08,254,307200,2,60063,99.57889152,0,60317,21422497379.450836
16894,0.0001957198145,1.185736862e-08,277,307200,2,60039,99.54075204,0,60316,23361000984.04464
16895,0.0001957316718,1.185806262e-08,313,307200,1,60006,99.48109219,0,60319,26395542849.646378
16896,0.0001957435299,1.185877506e-08,297,307200,2,60025,99.50764232,0,60322,25044745220.085148
